feed,url,title,summary,published_at,fetched_at
espn-nba,https://www.espn.com/nba/story/_/id/49507136/kevin-durant-compares-76ers-star-power-warriors-teams,KD compares 76ers' star power to his Warriors,Kevin Durant compared the new-look 76ers to his Warriors teams in terms of offensive firepower after Philly added LeBron James in free agency.,2026-08-02T17:38:58+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49507452/thunder-departures-part-business-game,Holmgren: OKC's departures were like losing family,"Oklahoma City's Chet Holmgren told reporters Saturday afternoon that the departures of three contributors to the Thunder's 2025 championship team felt ""like losing a family member,"" but at the same time, ""that's how the business of this game goes.""",2026-08-02T17:38:58+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49507200/sources-warriors-bring-back-gary-payton-ii-vet-minimum,Sources: Payton back to Dubs on vet minimum,"The Warriors are bringing back forward Gary Payton II on a one-year, $3.9 million veteran minimum deal, sources said.",2026-08-02T17:38:58+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49497562/sources-wembanyama-lands-signature-shoe-line-nike-deal,Sources: Wemby lands signature shoe in Nike deal,"Spurs star Victor Wembanyama signed a new, long-term deal with Nike that includes a signature sneaker, sources told ESPN's Shams Charania.",2026-08-02T17:38:58+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49496738/terry-rozier-attorney-dismiss-text-deniro-laster,Attorneys clash over text meaning in Rozier case,Terry Rozier's attorney argued in a court filing Friday that a text sent by a co-defendant shows the NBA veteran did not know about the alleged gambling scheme for which he has been indicted.,2026-08-02T17:38:58+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49482792/sources-nba-probe-clippers-kawhi-leonard-go-27,"Sources: Clips, Kawhi inquiry could go into 2027","The NBA investigation into whether the Clippers circumvented the salary cap to pay Kawhi Leonard could drag into 2027 if the parties don't agree on the findings or any proposed settlement that involves punishing the team, sources told ESPN.",2026-08-02T17:38:58+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49488957/indiana-pacers-statement-edition-uniforms-jerseys-pinstripes-2026,👀 Pacers' new Statement Edition pinstripe unis,"The uniforms call back to the late-'90s Pacers, who also wore a pinstriped look.",2026-08-02T17:38:58+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49470047/inside-lebron-james-decision-join-philadelphia-76ers,"'Oh my gosh, here we go': How LeBron landed in Philadelphia","For 22-time All-Star LeBron James, his last decision was about loyalty -- not to any of his previous stops but to his own basketball compass.",2026-08-02T14:15:02+00:00,2026-08-02T20:52:48.077791+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49473905/warriors-running-back-steph-curry-era-enters-another-crossroads﻿-lebron-james-offseason,Why the Warriors' pursuit of LeBron never got serious,"LeBron James chose elsewhere, major upgrades never materialized and Golden State is again banking on continuity.",2026-08-02T14:15:02+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/mavericks-sign-f-naji-marshall-to-a-reported-fully-guaranteed-3-year-522-million-extension-203557657.html,"Mavericks sign F Naji Marshall to a reported fully guaranteed 3-year, $52.2 million extension",Marshall is now set to be with the Mavericks through the 2029-2030 season.,2026-08-02T20:35:57+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/browns-owner-says-95-old-184957067.html,"Browns owner says his 95-year-old dad gave gut check on Garrett, Giannis trades",Jimmy Haslam said his 95-year-old father gave him a small gut check after two massive trades in the NFL and NBA worlds.,2026-08-02T18:49:57+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/former-knick-guerschon-yabusele-opens-181932391.html,"Former Knick Guerschon Yabusele opens up about his time in New York, transition back overseas",Interesting insights from the enigma that was Guerschon Yabusele,2026-08-02T18:19:32+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/dallas-mavericks-fans-still-mixed-174501059.html,Dallas Mavericks fans are still mixed on the offseason,There’s still some work to be done but it’s been a good offseason,2026-08-02T17:45:01+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/jeremy-sochan-signs-portland-trail-161838789.html,Jeremy Sochan signs with Portland Trail Blazers on one-year deal,He will get a chance to compete for a roster spot with the Trail Blazers.,2026-08-02T16:18:38+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/gary-payton-ii-returns-warriors-155157833.html,"Gary Payton II returns to Warriors on one-year, $3.9 million contract",Payton and his strong perimeter defense have been a fixture with the Warriors for the majority of the past six seasons.,2026-08-02T15:51:57+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/jeremy-sochan-no-longer-option-154533621.html,Jeremy Sochan no longer an option after signing one-year deal with Portland,Another big man option off the board,2026-08-02T15:45:33+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/early-look-pat-ngongba-nba-124800343.html,An Early Look At Pat Ngongba’s NBA Draft Status,"Ngongba might not be highly athletic, but his basketball IQ makes up for it.",2026-08-02T12:48:00+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/steph-curry-next-team-odds-223900163.html,Steph Curry Next Team Odds: Could the Unthinkable Happen?,Track Steph Curry next team odds as a potential departure from the Bay Area has Kalshi traders chasing market value.,2026-08-02T12:02:00+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/devin-booker-sharing-story-first-120000066.html,Devin Booker is sharing the story of his first signature shoe,Devin Booker’s “In My Shoes: Hardwood to Concrete” is set to release in September.,2026-08-02T12:00:00+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/open-thread-jeremy-sochan-signed-110000649.html,Open Thread: Jeremy Sochan signed with the Portland Trail Blazers,Heading from the East coast to the West to start his next season,2026-08-02T11:00:00+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-run-back-familiar-faces-033116970.html,Warriors run it back with familiar faces after missing out on LeBron James,The Golden State Warriors saw LeBron James pick the Philadelphia 76ers in free agency. Here&#39;s what&#39;s next for the organization.,2026-08-02T03:31:16+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/jeremy-sochan-finds-home-trail-001227657.html,Jeremy Sochan finds new home with Trail Blazers after disappointing Knicks stint,Jeremy Sochan&#39;s tenure with the Knicks has come to an end.,2026-08-02T00:12:27+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/kevin-durant-compares-lebrons-look-000124217.html,Kevin Durant compares LeBron&#39;s new-look 76ers to his champion Warriors teams,Houston Rockets forward Kevin Durant had a lot to say when asked about LeBron James and the new-look Philadelphia 76ers superteam.,2026-08-02T00:01:24+00:00,2026-08-02T20:52:48.077791+00:00
yahoo-nba,https://sports.yahoo.com/articles/netsdaily-off-season-report-no-215613717.html,NetsDaily Off-Season Report – No. 16,"Every weekend, we update the Nets off-season with information, gossip, etc. to help fans get ready for … whatever.",2026-08-02T21:56:13+00:00,2026-08-03T00:53:10.335534+00:00
yahoo-nba,https://sports.yahoo.com/articles/naji-marshall-signs-mavericks-reportedly-215034479.html,"Naji Marshall re-signs with Mavericks, reportedly for three years, $52.2 million","&quot;The Knife,&quot; the man with one of the best floater games in the NBA, will remain in Dallas.",2026-08-02T21:50:34+00:00,2026-08-03T00:53:10.335534+00:00
yahoo-nba,https://sports.yahoo.com/articles/naji-marshall-mavericks-agree-3-211532964.html,"Naji Marshall, Mavericks agree to 3-year, $52.5 million extension",Veteran swingman Naji Marshall secures a new contract after a career season in 2025-26.,2026-08-02T21:15:32+00:00,2026-08-03T00:53:10.335534+00:00
yahoo-nba,https://sports.yahoo.com/articles/boston-celtics-daily-links-8-201058692.html,Boston Celtics Daily Links 8/2/26,All the Celtics news you need in one convenient place.,2026-08-02T20:10:58+00:00,2026-08-03T00:53:10.335534+00:00
yahoo-nba,https://sports.yahoo.com/articles/kevon-looney-says-lakers-were-200909592.html,"Kevon Looney says Lakers were ‘top destination’ in free agency, excited to play with Luka Dončić","The Lakers haven’t had stability with their frontcourt, but Kevon Looney is excited to change that.",2026-08-02T20:09:09+00:00,2026-08-03T00:53:10.335534+00:00
yahoo-nba,https://sports.yahoo.com/articles/raptors-fans-specific-roster-mind-191418334.html,Raptors fans have specific roster need in mind for front-office,Toronto faces roster-construction needs similar to those in 2019.,2026-08-02T19:14:18+00:00,2026-08-03T00:53:10.335534+00:00
yahoo-nba,https://sports.yahoo.com/articles/ranking-devin-booker-best-games-190000050.html,Ranking Devin Booker’s best games from last season,Looking back at the All-Stars’ top performances from a surprising Phoenix Suns season.,2026-08-02T19:00:00+00:00,2026-08-03T00:53:10.335534+00:00
