feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/department-justice-opens-criminal-inquiry-033907121.html,"Department of Justice opens criminal inquiry into Clippers, Kawhi Leonard | report","The fallout for the Los Angeles Clippers appears to be far from over, as the U.S. Justice Department has reportedly launched a new investigation.",2026-09-11T03:39:07+00:00,2026-09-11T08:02:57.205270+00:00
yahoo-nba,https://www.yahoo.com/entertainment/celebrity/articles/jalen-brunson-snl-hosting-gig-015127641.html,Jalen Brunson’s SNL hosting gig could open door for steph Curry,"If Jalen Brunson can host SNL, then surely the baby-faced assassin would kill it",2026-09-11T01:51:27+00:00,2026-09-11T08:02:57.205270+00:00
yahoo-nba,https://sports.yahoo.com/articles/justice-department-opens-federal-investigation-013201941.html,Justice Department opens federal investigation into Clippers&#39; dealings with Kawhi Leonard,"The NBA brought the hammer down on the Clippers, but they may now face even more legal issues.",2026-09-11T01:32:01+00:00,2026-09-11T08:02:57.205270+00:00
yahoo-nba,https://sports.yahoo.com/nba/breaking-news/article/us-department-of-justice-reportedly-opens-criminal-probe-into-dealings-between-clippers-kawhi-leonard-011443809.html,"U.S. Department of Justice reportedly opens criminal probe into dealings between Clippers, Kawhi Leonard",The same Brooklyn-based office that brought the case against Tim Donaghy and oversees the gambling probe involving Chauncey Billups is reportedly overseeing the investigation.,2026-09-11T01:14:43+00:00,2026-09-11T08:02:57.205270+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-fan-mob-shuts-down-005827275.html,Warriors fan mob shuts down Steph Curry autograph session after Beijing workout,Stephen Curry intended to turn his post-workout exit in Beijing into an autograph stop. The crowd turned it into an evacuation.,2026-09-11T00:58:27+00:00,2026-09-11T08:02:57.205270+00:00
yahoo-nba,https://sports.yahoo.com/articles/clippers-facing-federal-criminal-probe-004637232.html,Clippers facing federal criminal probe after bombshell NBA findings,The Los Angeles Clippers’ salary-cap scandal just went from an NBA headache to a federal problem. Federal prosecutors have opened a criminal investigation into the franchise over allegations it circumvented...,2026-09-11T00:46:37+00:00,2026-09-11T08:02:57.205270+00:00
__poll__,poll://2026-09-11/2026-09-11T08:02:57.205270+00:00,"poll ran: 1/3 feeds reachable, 22 item(s) appended",,2026-09-11,2026-09-11T08:02:57.205270+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/noa-dalzell-joins-for-a-celtics-conversation-team-usa-recap-and-preview--coach-of-the-year-frontrunners-182252057.html,Noa Dalzell joins for a Celtics conversation! Team USA recap and preview + Coach of the Year frontrunners,"Nekias Duncan and Steve Jones are joined by Noa Dalzell to break down the Celtics&#39; upcoming season, Team USA&#39;s victory over Hungary and preview the FIBA World Cup semifinals.",2026-09-11T18:22:52+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/suns-center-mark-williams-undergoes-174602888.html,"Suns&#39; center Mark Williams undergoes shoulder surgery, likely out until February",Williams got a new contract this offseason and was projected as the Suns&#39; starter.,2026-09-11T17:46:02+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/stalled-extension-talks-between-jalen-170343673.html,"Update on stalled extension talks between Jalen Duren, Detroit Pistons",Jalen Duren taking the qualifying offer is legitimately on the table.,2026-09-11T17:03:43+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/suns-center-mark-williams-reportedly-will-miss-extended-period-of-time-after-undergoing-shoulder-surgery-161706631.html,Suns center Mark Williams reportedly will miss &#39;extended period of time&#39; after undergoing shoulder surgery,Phoenix re-signed Williams this summer after he appeared in a career-high 60 games for the team during the 2025-26 campaign.,2026-09-11T16:17:06+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/clippers-got-feds-watchin-154207056.html,The Clippers got the feds watchin’,The Kawhi Leonard scandal landed the Clippers in the federal government’s crosshairs,2026-09-11T15:42:07+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/fantasy-basketball-adp-movers-heat-152039483.html,Fantasy Basketball ADP Movers: Heat depth chart prompting Davion Mitchell&#39;s rise?,"Davion Mitchell&#39;s ADP has improved over the last seven days, while Deni Avdija&#39;s ADP has taken a hit.",2026-09-11T15:20:39+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/record-watch-five-knicks-benchmarks-141306708.html,Record Watch: Five Knicks benchmarks in jeopardy this season,"From Carmelo’s 62-point masterpiece to Ewing’s single-season scoring mark, historical records at MSG are at risk.",2026-09-11T14:13:06+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/brings-international-mavs-together-know-132035157.html,"What brings the international Mavs together? They know what it takes to win, coach Dusty May says","The majority comes from a winning culture, Dusty May says about the new Dallas Mavericks.",2026-09-11T13:20:35+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/ranking-exhibit-10-players-level-130000536.html,Ranking the Exhibit 10 players by level of intrigue,"The Sixers have an open two-way spot, meaning the players signed to Exhibit 10 deals could extend their stay past camp.",2026-09-11T13:00:00+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/ranking-roster-kam-jones-returns-120000989.html,Ranking the Roster: Kam Jones returns home at 19th,The first cab off the rank is a former Golden Eagle.,2026-09-11T12:00:00+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/player-preview-meet-pat-spencer-120000778.html,"Player Preview: Meet Pat Spencer, the NBA’s most unlikely lacrosse convert","The former lacrosse star brings toughness, playmaking and an unlikely NBA résumé to the Suns’ two-way system.",2026-09-11T12:00:00+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/ramp-camp-predicting-celtics-starting-115406748.html,Ramp to Camp: Predicting the Celtics&#39; starting five for 2026-27,Joe Mazzulla can play around with several lineup combinations this season.,2026-09-11T11:54:06+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/open-thread-bismack-biyombo-unveils-110000231.html,Open Thread: Bismack Biyombo unveils Katanga Elite School,The Spurs veteran introduced the world to his passion,2026-09-11T11:00:00+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/knicks-interest-veteran-free-agent-103000210.html,Knicks’ interest in veteran free-agent center emerges ahead of training camp,The Knicks have confidence in their top two centers but continue exploring additional frontcourt depth.,2026-09-11T10:30:00+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/twitter-gold-cooper-flagg-jared-095900768.html,Twitter Gold: Cooper Flagg And Jared McCain Come Home To Hoop,The current Duke team got a glimpse at what it takes to make the NBA.,2026-09-11T09:59:00+00:00,2026-09-11T18:32:38.533079+00:00
yahoo-nba,https://sports.yahoo.com/articles/expect-hope-brooklyn-nets-young-084117168.html,"What to expect, hope for Brooklyn Nets’ young players entering 2026-27","What I saw from various young Nets in summer league(s), and how they project moving forward.",2026-09-11T08:41:17+00:00,2026-09-11T18:32:38.533079+00:00
__poll__,poll://2026-09-11/2026-09-11T18:32:38.533079+00:00,"poll ran: 1/3 feeds reachable, 16 item(s) appended",,2026-09-11,2026-09-11T18:32:38.533079+00:00
