feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/rj-luis-jr-cleared-judge-030105844.html,RJ Luis Jr. cleared by judge to play for LSU after spending time with 2 NBA teams,Former St. John’s standout RJ Luis Jr. has been cleared by a court to start practicing with LSU and potentially play for the Tigers this season.,2026-08-26T03:01:05+00:00,2026-08-26T04:02:56.300405+00:00
yahoo-nba,https://sports.yahoo.com/articles/golden-state-reportedly-round-roster-011922309.html,Golden State reportedly to round out roster signing sharp-shooting forward Georges Niang,The minivan is coming to the Bay Area.,2026-08-26T01:19:22+00:00,2026-08-26T04:02:56.300405+00:00
yahoo-nba,https://sports.yahoo.com/articles/klay-thompson-points-redemption-season-001228678.html,Klay Thompson points to &#39;redemption season&#39; in Miami,&quot;The opportunity to win again at a very high level was so attractive to me.&quot;,2026-08-26T00:12:28+00:00,2026-08-26T04:02:56.300405+00:00
__poll__,poll://2026-08-26/2026-08-26T04:02:56.300405+00:00,"poll ran: 1/3 feeds reachable, 29 item(s) appended",,2026-08-26,2026-08-26T04:02:56.300405+00:00
yahoo-nba,https://sports.yahoo.com/articles/rule-nba-season-record-projections-161431570.html,Who will rule the NBA this season? Record projections for every team,The Knicks just won their first title in 53 years. Can anyone catch them in the 2026-27 regular season? We have another team coming ahead out East.,2026-08-26T16:14:31+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/bennedict-mathurin-pelicans-reportedly-agree-160903340.html,"Bennedict Mathurin, Pelicans reportedly agree to two-year, $16 million contract",The Clippers are expected to withdraw their qualifying offer to Mathurin and let him sign in New Orleans.,2026-08-26T16:09:03+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/warriors-to-honor-former-coach-don-nelson-with-nellie-band-on-uniform-during-2026-27-nba-season-153344583.html,Warriors to honor former coach Don Nelson with &#39;Nellie&#39; band on uniform during 2026-27 NBA season,Don Nelson had two separate coaching stints with the Warriors.,2026-08-26T15:33:44+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/nba/breaking-news/article/bennedict-mathurin-reportedly-agrees-to-2-year-16-million-deal-with-pelicans-150939598.html,"Bennedict Mathurin reportedly agrees to 2-year, $16 million deal with Pelicans","Mathurin has averaged 16.2 points, 4.7 rebounds and 1.9 assists per game over the first four seasons of his career.",2026-08-26T15:09:39+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/lebron-james-pga-tour-stage-143502738.html,LeBron James and the PGA Tour to stage a two-day event at Firestone geared toward youth,The LeBron James Family Foundation Invitational will be played July 6-7 on the South course at Firestone.,2026-08-26T14:35:02+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/kyle-singler-takes-aim-mike-135239600.html,"Kyle Singler takes aim at Mike Krzyzewski, asks for help in concerning videos","Former NBA forward and Duke star Kyle Singler called out his former college coach, Mike Krzyzewski, and asked for help in a series of unsettling videos",2026-08-26T13:52:39+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/eight-years-brett-brown-went-130942188.html,"Eight years after Brett Brown went ‘star hunting,’ the one he really wanted lands in Philly",Brett Brown is hoping LeBron James and the new-look Sixers can help Joel Embiid get the championship he covets.,2026-08-26T13:09:42+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/josh-hart-talks-scouting-america-120847229.html,"Josh Hart talks Scouting America ambassadorship, championship run",We got an opportunity to talk to the NBA champion about what he’s been up to this offseason.,2026-08-26T12:08:47+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/open-thread-stephon-castle-posts-120329162.html,Open Thread: Stephon Castle posts a video of him working on his shot during the offseason,"With the support of the “Guard Whisperer,” Castle is taking the next steps toward greatness",2026-08-26T12:03:29+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/suns-most-tradable-contracts-120000772.html,What are the Suns’ most tradable contracts?,Who could the Suns get the most value for if they wanted to trade some of their team?,2026-08-26T12:00:00+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-sign-georges-niang-091733093.html,Warriors sign Georges Niang,Dubs fill their 15th and final roster spot.,2026-08-26T09:17:33+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/counting-down-10-greatest-warriors-091230943.html,"Counting down the 10 greatest Warriors transactions under Lacob, Guber: Part I",Monte Poole examines the first half of the 10 greatest Warriors transactions since Joe Lacob and Peter Guber took ownership of Golden State.,2026-08-26T09:12:30+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/celtics-reacts-survey-does-payton-090000762.html,Celtics Reacts Survey: does Payton Pritchard win his starting role back next season?,"After serving as a starter for the first half of last season, Pritchard returned to the bench when Jayson Tatum came back.",2026-08-26T09:00:00+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/assessing-warriors-georges-niang-signing-080504060.html,Assessing Warriors&#39; Georges Niang signing to complete team&#39;s 15-man roster,Dalton Johnson breaks down the Golden State Warriors signing forward Georges Niang to fill out their 2026-27 roster.,2026-08-26T08:05:04+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/nba-recruits-boost-gb-bid-063302410.html,NBA recruits boost GB bid for EuroBasket success,"Great Britain have managed to land three current, former and future NBA players for their EuroBasket qualifying double-header this week.",2026-08-26T06:33:02+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/naismith-basketball-hall-fame-nets-033845350.html,Naismith Basketball Hall of Fame: Which Nets are Potentially Up Next?,The Nets are connected to a variety of potential Hall of Famers. Here’s who could be next up in 2027.,2026-08-26T03:38:45+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/did-brooklyn-nets-help-defense-030340106.html,Did Brooklyn Nets help defense with off-season moves?,"The O was bad last season, the D may have been worse…",2026-08-26T03:03:40+00:00,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/espn-already-putting-crazy-projections-025513764.html,ESPN is already putting out crazy projections for the Lakers season,"As part of their preseason predictions, ESPN gave a harsh outlook on the Lakers.",2026-08-26T02:55:13+00:00,2026-08-26T16:34:18.044826+00:00
__poll__,poll://2026-08-26/2026-08-26T16:34:18.044826+00:00,"poll ran: 1/3 feeds reachable, 19 item(s) appended",,2026-08-26,2026-08-26T16:34:18.044826+00:00
yahoo-nba,https://sports.yahoo.com/articles/jeanie-buss-calls-devious-siblings-235356896.html,Jeanie Buss calls for ‘devious’ siblings to ‘be held in contempt’ in court filing amid Lakers sale drama,"The Buss family’s conflict over ownership of the Lakers has become a legal battle. Jeanie Buss, the franchise’s governor, filed a petition in Los Angeles Superior Court this week, looking...",2026-08-26T23:53:56+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/jonathan-kuminga-signing-timberwolves-deal-234426298.html,Jonathan Kuminga signing with Timberwolves: What deal means,Jonathan Kuminga is heading to Minnesota. Here&#39;s how he fits in with the Timberwolves.,2026-08-26T23:44:26+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/jeanie-buss-seeks-court-help-232619973.html,Jeanie Buss seeks court help keeping her family&#39;s share of the Lakers,Jeanie Buss is taking her five siblings to court in a battle to retain minority control over the Lakers after they voted to sell to Bob Iger and Joshua Kushner.,2026-08-26T23:26:19+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/former-warriors-wing-jonathan-kuminga-232615028.html,Former Warriors wing Jonathan Kuminga signs with Timberwolves,The Minnesota Timberwolves have signed former Golden State Warriors and Atlanta Hawks wing Jonathan Kuminga.,2026-08-26T23:26:15+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/mlb/article/jeanie-buss-reportedly-petitions-court-to-block-siblings-sale-of-lakers-stake-remove-them-as-family-trustees-232341377.html,"Jeanie Buss reportedly petitions court to block siblings&#39; sale of Lakers stake, remove them as family trustees",The five other Buss siblings announced their intention to sell their Lakers stake last week.,2026-08-26T23:23:41+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/jonathan-kuminga-signs-13-million-225211098.html,Jonathan Kuminga signs $13 million deal with Timberwolves — Lakers come up empty,"Jonathan Kuminga of the Atlanta Hawks in action during Game Five of the Eastern Conference First Round NBA Playoffs against the New York Knicks at Madison Square Garden on Tuesday,...",2026-08-26T22:52:11+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/nba/breaking-news/article/jonathan-kuminga-reaches-2-year-13-million-deal-to-join-timberwolves-after-split-with-hawks-224616347.html,"Jonathan Kuminga reaches 2-year, $13 million deal to join Timberwolves after split with Hawks",Jonathan Kuminga was traded to the Hawks ahead of the deadline last season.,2026-08-26T22:46:16+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/jonathan-kuminga-signs-two-13-224609934.html,"Jonathan Kuminga signs two-year, $13 million deal with Wolves","After a long pursuit, the Lakers will not have Jonathan Kuminga on the roster next season as he will sign with the Wolves.",2026-08-26T22:46:09+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-draymond-green-drops-savage-223212991.html,Warriors’ Draymond Green drops savage truth bomb on Klay Thompson’s Heat arrival,"Draymond Green bashes early &quot;naysayers&quot; if Klay Thompson doesn&#39;t perform up to expectations.The expectation for Klay Thompson is to be an impactful piece for the Miami Heat this year, but...",2026-08-26T22:32:12+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/metta-sandiford-artest-opens-trying-220017407.html,Metta Sandiford-Artest opens up on trying to buy Lakers’ minority ownership stake under Mark Walter,"Metta Sandiford-Artest said he tried to buy a 1% minority ownership stake in the Lakers under Mark Walter, but his bid was declined. Sandiford-Artest said he reached out to Walter...",2026-08-26T22:00:17+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/buss-brothers-join-padres-ownershp-214150590.html,Buss brothers join Padres&#39; new ownershp group amid Lakers saga,"Jesse and Joey Buss have joined the new ownership group of the San Diego Padres and, according to ESPN, their stake in the team is about 5%.",2026-08-26T21:41:50+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-wear-nellie-patch-honor-212735756.html,Warriors will wear “NELLIE” patch to honor their late coach,"The Warriors will wear a “NELLIE” patch as a tribute to the late, great Don Nelson",2026-08-26T21:27:35+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/clippers-guard-jordan-miller-undergoes-211721822.html,"Clippers guard Jordan Miller undergoes shoulder surgery, out six months",He was just rewarded with a new contract this July.,2026-08-26T21:17:21+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/jalen-green-one-season-change-202836399.html,Jalen Green has one season to change the Suns’ long-term plans,"hoenix has another season to evaluate Green, but his contract makes the decision increasingly complicated.",2026-08-26T20:28:36+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/joey-jesse-buss-buy-stake-200006156.html,"Joey, Jesse Buss buy stake in San Diego Padres","While Joey and Jesse Buss are trying to sell their stake in the Lakers, they just bought a stake in the Padres.",2026-08-26T20:00:06+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/woman-accusing-byron-scott-sexual-192720756.html,Woman accusing Byron Scott of sexual assault settles with school as trial looms,"A woman accusing former Lakers star Byron Scott of sexual assault has reached a settlement with Campbell Hall, the school where the incident occurred.",2026-08-26T19:27:20+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/articles/boston-celtics-daily-links-8-191500445.html,Boston Celtics Daily Links 8/26/26,All the Celtics news you need in one convenient place.,2026-08-26T19:15:00+00:00,2026-08-27T14:11:46.199182+00:00
yahoo-nba,https://sports.yahoo.com/mlb/article/joey-jesse-buss-join-new-padres-ownership-group-reportedly-strike-deal-to-acquire-approximately-5-of-club-185626432.html,"Joey, Jesse Buss join new Padres ownership group, reportedly strike deal to acquire approximately 5% of club","Through their new investment group, Buss Sports Capital, the Buss brothers are also pursuing an NBA Europe ownership stake, according to multiple reports.",2026-08-26T18:56:26+00:00,2026-08-27T14:11:46.199182+00:00
