feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/matisse-thybulle-shot-having-breakout-011600001.html,Matisse Thybulle has a shot at having a breakout season with Lakers,"With Matisse Thybulle joining the Lakers on a veteran’s minimum, he’ll have a chance at outperforming that contract.",2026-08-08T01:16:00+00:00,2026-08-08T04:28:16.356719+00:00
yahoo-nba,https://sports.yahoo.com/articles/misdemeanor-gun-charges-against-james-002201750.html,Misdemeanor gun charges against James Harden dropped,Harden had been arrested in Houston in June when police found a gun in his car.,2026-08-08T00:22:01+00:00,2026-08-08T04:28:16.356719+00:00
__poll__,poll://2026-08-08/2026-08-08T04:28:16.356719+00:00,"poll ran: 1/3 feeds reachable, 35 item(s) appended",,2026-08-08,2026-08-08T04:28:16.356719+00:00
yahoo-nba,https://sports.yahoo.com/articles/north-carolina-adds-7-foot-144315790.html,North Carolina adds 7-foot center from Summit League to 2026-27 roster,North Carolina basketball added 7-foot center Cameron Fens to its roster for the upcoming 2026-27 season out of the transfer portal.,2026-08-08T14:43:15+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/autopsy-finds-grizzlies-brandon-clarke-143718581.html,Autopsy finds Grizzlies&#39; Brandon Clarke died from mixture of drugs,Both heroin and cocaine were found in his system according to the coroner&#39;s report.,2026-08-08T14:37:18+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/dazn-set-over-spurs-local-133000246.html,DAZN set to take over Spurs local broadcasts,A look into the shift to streaming as DAZN set to take over local broadcasts for Spurs and other teams,2026-08-08T13:30:00+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/jalen-green-could-key-more-120000188.html,Jalen Green could be the key to a more dynamic Suns offense,"The Suns don’t need to abandon the three, they need to create better shots by putting more pressure on the rim.",2026-08-08T12:00:00+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/day-bucks-history-milwaukee-signs-120000409.html,On this day in Bucks history: Milwaukee signs Bobby Simmons,"21 years ago today, Bobby Simmons officially became a Buck. It sticks with me for more than one reason.",2026-08-08T12:00:00+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/open-thread-luke-kornet-stops-110000115.html,Open Thread: Luke Kornet stops to help a local motorist,Is there nothing this man can’t do?,2026-08-08T11:00:00+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/james-harden-gun-case-settled-100000267.html,James Harden gun case is settled,Harden was arrested earlier this summer on gun charges.,2026-08-08T10:00:00+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/sb-nation-reacts-could-jayson-085800191.html,SB Nation Reacts: who could be Jayson Tatum’s +1?,Age is but a number.,2026-08-08T08:58:00+00:00,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/shaquille-o-neal-drops-stunning-000549842.html,Shaquille O’Neal drops stunning Kobe bomb on LeBron James-Michael Jordan GOAT debate,"When people discuss who is the GOAT in basketball, it&#39;s often a debate between Michael Jordan and LeBron James.",2026-08-08T00:05:49+00:00,2026-08-08T15:45:20.091351+00:00
__poll__,poll://2026-08-08/2026-08-08T15:45:20.091351+00:00,"poll ran: 1/3 feeds reachable, 9 item(s) appended",,2026-08-08,2026-08-08T15:45:20.091351+00:00
yahoo-nba,https://sports.yahoo.com/articles/boston-celtics-daily-links-8-204228991.html,Boston Celtics Daily Links 8/8/26,All the Celtics news you need in one convenient place.,2026-08-08T20:42:28+00:00,2026-08-09T04:36:35.255703+00:00
yahoo-nba,https://sports.yahoo.com/articles/mini-deadline-approaches-nets-talks-195203990.html,"As mini-deadline approaches, Nets talks with Michael Porter Jr. may accelerate",Tuesday could be a key date for Nets and MPJ,2026-08-08T19:52:03+00:00,2026-08-09T04:36:35.255703+00:00
yahoo-nba,https://sports.yahoo.com/articles/four-candidates-wizards-final-roster-150000170.html,Four candidates for the Wizards’ final roster spot,"Preseason hoops begin in less than two months. And the Washington Wizards remain one standard contract short of the NBA limit. The Wizards currently roster 14 players on standard deals. They have roughly $11.5 million in luxury tax space and own the full non-taxpayer mid-level exception, which is valued at roughly $15 million. Plenty of […]",2026-08-08T15:00:00+00:00,2026-08-09T04:36:35.255703+00:00
feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/matisse-thybulle-shot-having-breakout-011600001.html,Matisse Thybulle has a shot at having a breakout season with Lakers,"With Matisse Thybulle joining the Lakers on a veteran’s minimum, he’ll have a chance at outperforming that contract.",2026-08-08T01:16:00+00:00,2026-08-08T04:00:03.274424+00:00
yahoo-nba,https://sports.yahoo.com/articles/misdemeanor-gun-charges-against-james-002201750.html,Misdemeanor gun charges against James Harden dropped,Harden had been arrested in Houston in June when police found a gun in his car.,2026-08-08T00:22:01+00:00,2026-08-08T04:00:03.274424+00:00
__poll__,poll://2026-08-08/2026-08-08T04:00:03.274424+00:00,"poll ran: 2/3 feeds reachable, 40 item(s) appended",,2026-08-08,2026-08-08T04:00:03.274424+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49538507/updates-biggest-remaining-nba-free-agents,Biggest remaining NBA free agents: Why these nine players are still on the market,"Jalen Duren, James Harden and others remain in flux as the 2026-27 season draws closer.",2026-08-08T15:59:24+00:00,2026-08-08T16:00:02.830122+00:00
__poll__,poll://2026-08-08/2026-08-08T16:00:02.830122+00:00,"poll ran: 2/3 feeds reachable, 1 item(s) appended",,2026-08-08,2026-08-08T16:00:02.830122+00:00
espn-nba,https://www.espn.com/nba/story/_/id/48377855/2026-nba-buzz-latest-live-updates-news-intel-nba-draft-offseason,NBA offseason buzz: Latest free agency and trade updates,"We're tracking deals, trades and buzz across the NBA, including the latest on free agents such as DeRozan.",2026-08-08T21:38:19+00:00,2026-08-09T04:00:02.522413+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49563665/tyler-herro-focused-winning-bucks-not-contract-status,"Herro focused on winning with Bucks, not contract","Bucks guard Tyler Herro said Saturday he isn't dwelling on his contract status as he hopes to help Milwaukee ""win as many games as possible"" next season.",2026-08-08T23:54:25+00:00,2026-08-09T04:00:02.522413+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49555855/coroner-finds-grizzlies-brandon-clarke-died-effects-cocaine-heroin,Coroner: Grizzlies' Clarke died from drug mixture,"Grizzlies forward Brandon Clarke died from ""the effects of heroin and cocaine,"" the Los Angeles County medical examiner's office announced.",2026-08-08T23:54:25+00:00,2026-08-09T04:00:02.522413+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49550010/report-leonard-had-undisclosed-sponsorship-deal-daktronics,"Report: Kawhi, Daktronics had undisclosed deal","Kawhi Leonard had an undisclosed sponsorship agreement allegedly worth millions of dollars with the company that designed the Clippers' videoboard, Pablo Torre reported on his podcast Thursday.",2026-08-08T23:54:25+00:00,2026-08-09T04:00:02.522413+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49554259/james-harden-misdemeanor-gun-charge-dismissed-texas-judge,Harden's misdemeanor gun charge dismissed,A misdemeanor gun charge against All-Star Cleveland Cavaliers guard James Harden in Texas has been dismissed.,2026-08-08T23:54:25+00:00,2026-08-09T04:00:02.522413+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49547709/jaylen-brown-says-trade-sixers-crazy-transition,Brown: Trade to Sixers has been 'crazy transition',"Jaylen Brown said he was disappointed with the Celtics' communication with him before he was traded to the Sixers, but his focus now is on winning and fitting in with his new team.",2026-08-08T23:54:25+00:00,2026-08-09T04:00:02.522413+00:00
espn-nba,https://www.espn.com/mens-college-basketball/story/_/id/49554748/ex-nba-star-monta-ellis-named-alcorn-state-basketball-gm,Ex-NBA star Monta Ellis named Alcorn State GM,"Former NBA standout Monta Ellis, who played in the league for more than a decade without playing college basketball, will serve as general manager at Alcorn State this season, the school announced Friday.",2026-08-08T23:54:25+00:00,2026-08-09T04:00:02.522413+00:00
