feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/reality-jazz-fans-coming-053831995.html,A new reality for Jazz fans is coming,Darryn Peterson has a chance to change everything,2026-09-14T05:38:31+00:00,2026-09-14T08:54:33.489100+00:00
yahoo-nba,https://sports.yahoo.com/articles/steve-ballmer-comply-clippers-penalties-050838028.html,Steve Ballmer to comply with Clippers&#39; penalties: &#39;I have sincere regrets&#39;,Los Angeles Clippers owner Steve Ballmer said the team will comply with the penalties handed down by the NBA for salary cap circumvention.,2026-09-14T05:08:38+00:00,2026-09-14T08:54:33.489100+00:00
yahoo-nba,https://sports.yahoo.com/articles/steve-ballmer-says-clippers-comply-041210998.html,"Steve Ballmer says he, Clippers will comply with NBA&#39;s penalties, not pursue legal action","In saying he and the Clippers would accept the punishment, Ballmer also apologized to Clippers fans.",2026-09-14T04:12:10+00:00,2026-09-14T08:54:33.489100+00:00
yahoo-nba,https://sports.yahoo.com/articles/steve-ballmer-apologizes-fans-says-035320179.html,"Steve Ballmer apologizes to fans, says Clippers will comply with NBA sanctions","After initially vowing to fight NBA sanctions, Clippers owner Steve Ballmer announced Sunday the team will comply with the league ruling.",2026-09-14T03:53:20+00:00,2026-09-14T08:54:33.489100+00:00
yahoo-nba,https://sports.yahoo.com/articles/steve-ballmer-breaks-silence-clippers-033401265.html,Steve Ballmer breaks silence of Clippers’ salary-cap circumvention penalties,"Clippers owner Steve Ballmer, in the wake of the NBA punishing his franchise for circumventing the league’s salary cap by “initiating off-court income opportunities” for star forward Kawhi Leonard, said...",2026-09-14T03:34:01+00:00,2026-09-14T08:54:33.489100+00:00
yahoo-nba,https://sports.yahoo.com/nba/breaking-news/article/clippers-owner-steve-ballmer-accepting-nbas-punishment-after-kawhi-leonard-scandal-not-pursuing-legal-battle-030714341.html,"Clippers owner Steve Ballmer accepts NBA&#39;s punishment after Kawhi Leonard scandal, won&#39;t pursue legal battle","Though Steve Ballmer still has &quot;disagreements&quot; with the NBA&#39;s findings, he is ready to move on.",2026-09-14T03:07:14+00:00,2026-09-14T08:54:33.489100+00:00
__poll__,poll://2026-09-14/2026-09-14T08:54:33.489100+00:00,"poll ran: 1/3 feeds reachable, 14 item(s) appended",,2026-09-14,2026-09-14T08:54:33.489100+00:00
yahoo-nba,https://sports.yahoo.com/articles/kawhi-leonard-trade-toronto-agreed-193356761.html,"Kawhi Leonard trade to Toronto, agreed to in June, finally going through","With the Clippers accepting the league&#39;s punishment, the trade held up by the Raptors finally moves ahead.",2026-09-14T19:33:56+00:00,2026-09-14T19:50:28.753332+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/taj-gibson-retiring-from-the-nba-after-17-seasons-reportedly-set-to-join-bulls-staff-as-assistant-coach-193327400.html,"Taj Gibson retiring from the NBA after 17 seasons, reportedly set to join Bulls staff as assistant coach",The Bulls first selected Taj Gibson in the first round of the 2009 NBA Draft out of USC.,2026-09-14T19:33:27+00:00,2026-09-14T19:50:28.753332+00:00
yahoo-nba,https://sports.yahoo.com/articles/fantasy-fallout-kawhi-leonard-reportedly-213808687.html,"Fantasy Fallout: Raptors, Clippers reportedly finalize Kawhi Leonard trade","Ingram&#39;s fantasy value may receive a boost with the move to the Clippers, but the injury history remains a concern.",2026-09-14T19:31:00+00:00,2026-09-14T19:50:28.753332+00:00
