feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/warriors-stephen-curry-agree-two-031129036.html,"Warriors, Stephen Curry agree to two-year, $116 million extension",A Warrior for life.,2026-09-26T03:11:29+00:00,2026-09-26T08:35:15.440407+00:00
yahoo-nba,https://sports.yahoo.com/articles/stephen-curry-staying-bay-area-025923429.html,"Stephen Curry staying in Bay Area: He, Warriors agree to two-year, $116 million extension","Curry has consistently said he wants to retire a Warrior, this contract takes him through his 20th season.",2026-09-26T02:59:23+00:00,2026-09-26T08:35:15.440407+00:00
yahoo-nba,https://sports.yahoo.com/articles/stephen-curry-signs-2-116-025923547.html,"Stephen Curry signs 2-year, $116 million extension with Warriors: What it means",The Golden State Warriors are keeping superstar Stephen Curry in the Bay Area for at least two more years.,2026-09-26T02:59:23+00:00,2026-09-26T08:35:15.440407+00:00
yahoo-nba,https://sports.yahoo.com/articles/steph-curry-warriors-contract-extension-024018080.html,Steph Curry’s Warriors contract extension falls short of potential supermax deal,"The Warriors and Steph Curry have finally agreed to a contract extension. And it’s one that’s beneficial to both sides. According to ESPN NBA insider Shams Charania, Curry has agreed...",2026-09-26T02:40:18+00:00,2026-09-26T08:35:15.440407+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/stephen-curry-signs-2-year-116-million-extension-to-stay-in-golden-state-022319276.html,"Stephen Curry signs 2-year, $116 million extension to stay in Golden State",Stephen Curry was only eligible to add 2 years to his existing contract due to the NBA&#39;s &quot;over-38 rule.&quot;,2026-09-26T02:23:19+00:00,2026-09-26T08:35:15.440407+00:00
yahoo-nba,https://sports.yahoo.com/articles/does-stephen-curry-think-warriors-012211285.html,Does Stephen Curry think Warriors can contend? &#39;We still believe that we can be that team&#39;,Curry also talked about understanding he is nearing the end of his career.,2026-09-26T01:22:11+00:00,2026-09-26T08:35:15.440407+00:00
__poll__,poll://2026-09-26/2026-09-26T08:35:15.440407+00:00,"poll ran: 1/3 feeds reachable, 28 item(s) appended",,2026-09-26,2026-09-26T08:35:15.440407+00:00
yahoo-nba,https://sports.yahoo.com/articles/karl-anthony-towns-knicks-reportedly-170746769.html,"Karl-Anthony Towns, Knicks reportedly &#39;tens of millions apart&#39; in contract talks",The Knicks are trying to keep their championship core together while navigating the second apron.,2026-09-26T17:07:46+00:00,2026-09-26T18:36:43.881653+00:00
yahoo-nba,https://sports.yahoo.com/articles/hornets-kon-knueppel-likely-miss-154600016.html,Hornets&#39; Kon Knueppel likely to miss start of season with hamstring strain,This is a blow to a Hornets team trying to reinvent its offense without LaMelo Ball.,2026-09-26T15:46:00+00:00,2026-09-26T18:36:43.881653+00:00
yahoo-nba,https://sports.yahoo.com/articles/saturday-posted-toasted-notes-kat-153000109.html,"Saturday Posted & Toasted Notes: KAT talks, falling stars, camp decisions, life choices","Back-to-back daily Notes posts are all you need to know to start believing the season is right around the corner, starting with Monday’s media day. Can’t wait! “I love Brunson’s game, but his lofty ranking benefitted not only from recent bias but also from the New York media bias. (That bias might also help you […]",2026-09-26T15:30:00+00:00,2026-09-26T18:36:43.881653+00:00
yahoo-nba,https://sports.yahoo.com/articles/lakers-defensive-identity-season-152400368.html,The Lakers will have a new defensive identity this season,"With Walker Kessler and younger athletic pieces, the Lakers can shift their defensive identity from a year ago.",2026-09-26T15:24:00+00:00,2026-09-26T18:36:43.881653+00:00
yahoo-nba,https://sports.yahoo.com/articles/preview-scottie-barnes-linchpin-raptors-143017704.html,Preview: Scottie Barnes is the linchpin of this Raptors’ roster,Scottie Barnes has a trifecta of skills that make him a crucial piece of this championship-hopeful roster,2026-09-26T14:30:17+00:00,2026-09-26T18:36:43.881653+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/are-these-nuggets-enough-for-nikola-jokic-142639060.html,Are these Nuggets enough for Nikola Jokić?,"The three-time MVP can solve a lot of problems on his own, but his supporting cast is worrisome in a loaded West.",2026-09-26T14:26:39+00:00,2026-09-26T18:36:43.881653+00:00
yahoo-nba,https://sports.yahoo.com/articles/rockets-2026-2027-player-previews-134847945.html,Rockets 2026-2027 player previews: Bogdan Bogdanovic,The Rockets signed Bogdanovic this summer. Will he get on the floor?,2026-09-26T13:48:47+00:00,2026-09-26T18:36:43.881653+00:00
yahoo-nba,https://sports.yahoo.com/articles/why-knicks-extend-karl-anthony-132404577.html,Why the Knicks need to extend Karl-Anthony Towns,"This isn’t the time for the Knicks&#39; front office to be pinching pennies -- there’s no championship without Karl-Anthony Towns, and there’s no contending in the years to come without him either.",2026-09-26T13:24:04+00:00,2026-09-26T18:36:43.881653+00:00
