feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/ryan-nembhard-search-nba-home-014837272.html,Ryan Nembhard Is in Search of New NBA Home,Anyone need the services of the NCAA’s 2024-25 assists leader?,2026-09-23T01:48:37+00:00,2026-09-23T08:34:18.556045+00:00
yahoo-nba,https://sports.yahoo.com/articles/kawhi-leonard-things-looking-pretty-010839605.html,"For Kawhi Leonard, things are looking pretty good. For Clippers, not so much","Right now, things are looking pretty good for Kawhi Leonard. He agreed to a two-year, $115 million contract extension with the Raptors on Tuesday, including a player option for the 2028-29...",2026-09-23T01:08:39+00:00,2026-09-23T08:34:18.556045+00:00
yahoo-nba,https://sports.yahoo.com/articles/chris-spatola-espn-personality-son-010351184.html,"Chris Spatola, ESPN personality and son-in-law of Mike Krzyzewski, suddenly dies at 47","Chris Spatola, an ESPN analyst and former Duke staffer who was also the son-in-law of Mike Krzyzewski, suddenly passed away at 47 years old.",2026-09-23T01:03:51+00:00,2026-09-23T08:34:18.556045+00:00
yahoo-nba,https://sports.yahoo.com/articles/hawks-acquire-finney-smith-hield-001903755.html,"Hawks acquire Finney-Smith for Hield, Nembhard",More wheeling and dealing.,2026-09-23T00:19:03+00:00,2026-09-23T08:34:18.556045+00:00
__poll__,poll://2026-09-23/2026-09-23T08:34:18.556045+00:00,"poll ran: 1/3 feeds reachable, 28 item(s) appended",,2026-09-23,2026-09-23T08:34:18.556045+00:00
yahoo-nba,https://sports.yahoo.com/articles/lonzo-ball-pushes-back-report-171758771.html,Lonzo Ball pushes back on report he is retiring from NBA,"In a podcast appearance, Ball spoke about his career in the past tense, but said otherwise on social media.",2026-09-23T17:17:58+00:00,2026-09-23T19:03:31.147789+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/lonzo-ball-reflects-on-how-devastating-knee-injury-altered-his-career-shuts-down-retirement-talk-170633240.html,"Lonzo Ball reflects on how devastating knee injury altered his career, shuts down retirement talk",Lonzo Ball is &quot;still waiting&quot; for an NBA team to come calling.,2026-09-23T17:06:33+00:00,2026-09-23T19:03:31.147789+00:00
yahoo-nba,https://sports.yahoo.com/articles/people-around-league-monitoring-dallas-164519534.html,"‘People around the league’ monitoring Dallas Mavs’ Kyrie Irving situation, per ESPN’s Tim MacMahon","Kyrie Irving’s future in Dallas is being questioned by people around the NBA, but now is not the time for it.",2026-09-23T16:45:19+00:00,2026-09-23T19:03:31.147789+00:00
yahoo-nba,https://sports.yahoo.com/articles/did-kevin-durant-2026-houston-162255460.html,What did Kevin Durant say at 2026 Houston Rockets Media Day?,He pushed back on the idea that he should play fewer minutes and stuck up for WNBA players.,2026-09-23T16:22:55+00:00,2026-09-23T19:03:31.147789+00:00
yahoo-nba,https://sports.yahoo.com/articles/alperen-eng-n-feels-rockets-162121474.html,Alperen Şengün feels the Rockets beat the Lakers in ‘every stat’ in the playoffs,The All-Star center believes experience was the difference between the Lakers and Rockets last spring,2026-09-23T16:21:21+00:00,2026-09-23T19:03:31.147789+00:00
